feature	Acidaminococcaceae	Actinomycetaceae	Akkermansiaceae	Bacteroidaceae	Barnesiellaceae	Candidatus	Christensenellaceae	Clostridia	Clostridiaceae	Coprobacillaceae	Eggerthellaceae	Enterobacteriaceae	Erysipelotrichaceae	Eubacteriaceae	Evtepia	Intestinimonas	Lachnospiraceae	Lactobacillaceae	Odoribacteraceae	Oscillospiraceae	Peptostreptococcaceae	Rikenellaceae	Staphylococcaceae	Streptococcaceae	Sutterellaceae	Tannerellaceae	Bifidobacteriaceae	Coriobacteriaceae	Desulfovibrionaceae	Enterococcaceae	Eubacteriales.Family.XIII..Incertae.Sedis	Veillonellaceae	Clostridiales	Atopobiaceae	Micrococcaceae	Peptoniphilaceae	Prevotellaceae	Gemmiger
221005-MICU-058-01	0.0358921736175592	0.000558069555172274	0.119375293112586	0.0619307215350585	0	0.000117406662672944	0.000210245851879082	0.0719089948373394	0.00437469120948646	0.0378180049323729	0.0243507624903298	0.056042286052541	0.00384881797480489	0.00203173005570481	0.0110031248533225	0.00174661806099793	0.422375253158116	0.00627272248853507	0	0.0266933357366357	0.0019407011013857	0.00763207958620099	0	0.0180872204787218	0	0.0101896828765874	0.000574490971647455	0.0274091543319632	0.0150107262882181	0.000352349290510762	0.020308120080121	0	0.000841242012500189	0	0	0.000437559632692997	0	0
221005-MICU-068-01	0	0.00153654703152979	0.309991646677108	0.0278564245677252	0	0	0	0	0.0198429840656634	0.00222880586181028	0.003591099592506	0.029344764467806	0	0.00118638192763291	0	0	0.00768373025898618	0	0	0	0	0	0	0.00727938741561679	0	0	0.00353039841093373	0	0.00160819432781181	0.324228119241888	0	0.0253512016677898	0	0	0	0.00219253994640826	0	0
230213-LD-032-02	0	0.000308373629422564	0.0693407071316526	0.0440531217706214	0.00142647978174303	0	0	0	0.00897103076758497	0.00303741509211107	0.0024105980067193	0.00616131222397569	0.00149092667164156	0	0.002424577295337	0	0.0803028387788783	0.00156449563970587	0.00321938278123634	0.0172641845057593	0.00319912465959544	0.00745036849049391	0	0.0206258480126723	0	0.00809258648707467	0.685356541163852	0.0180465507941598	0	0	0	0.0123118438101191	0.00135243693948828	0	0.000835084792085922	0	0	0
230629-MICU-014-01	0.138966643625973	0	0.00216038915817719	0.364678040644014	0	0	0	0.000942757178655078	0	0	0	0	0.00230978390057715	0	0	0	0.000954714520621517	0.000869284354523952	0.011288883331206	0.0148347394495186	0	0	0	0	0.00437192116452409	0.0416955395656921	0	0	0.0214419632399614	0.294451130631512	0.00712643174763612	0.00329230284287966	0	0	0	0	0.0128482359751184	0
230629-MICU-047-01	0	0	0	0	0	0	0	0	0	0	0	0.110506918879832	0	0	0	0	0	0.0959826607477069	0	0	0	0	0	0.00532909390419328	0	0	0	0	0	0.534947376104005	0	0	0	0	0	0	0	0
230629-MICU-079-01	0	0.00146356158266229	0	0.000762154714912349	0	0	0	0	0.0196108270875524	0	0.000176256074005098	0.585523925233995	0	0	0	0	0.000788349885146652	0.0276891681099998	0	0	0.000289519000541991	0	0	0.0111872087736357	0.000343780424598762	0	0.276538669996364	0	0	0.0494108269628135	0	0.0134253989617981	0	0.00570480912140775	0.00137362483152452	0.000101911686102028	0.00314554098951632	0
230629-MICU-083-01	0	0.00160430551552292	0	0.0304639933141921	0	0.000103900304336007	0.00691636760577934	0.00235224634578389	0.00141474047046906	0.0115009862047254	0.00234319924445395	0.582097991699002	0	0.00722198999758131	0	0	0.23676575174556	0	0.000736773314556828	0.00416194933368806	0	0.00711229389395581	0	0.00293309852335757	0	0.0125835284232358	0	0.0286049553518481	0.00176969783671085	0.0339852947849539	0.0012926046025149	0	0.000488967554691495	0.000159455160940158	0	0.000100931724212121	0	0
230629-MICU-093-01	0	0	0.0653417511138635	0.032726963002291	0	0.000283873656708752	0.000268409722102049	0.428579143005926	0.000123343287934412	0.00283505467789545	0	0.00116175876973845	0.00494858180378452	0	0	0	0.00227332111682499	0.000144943704527901	0.00166838672256756	0.00428731450488838	0	0.0620940793871766	0	0.00124337398016272	0	0.246190502665013	0.00082646139398043	0	0.00170778293692273	0.0441845112494601	0.000220545162605113	0	0.000234413611895251	0	0	0	0	0
230629-MICU-120-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.920790434751139	0	0	0	0	0	0	0	0	0	0	0	0.0792095652488612	0	0	0	0	0	0	0	0
230629-MICU-170-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.980452351015037	0	0	0	0	0	0.000365711355714617	0	0	0	0	0	0.0191819376292479	0	0	0	0	0	0	0	0
230629-MICU-179-01	0.124173549618946	0	0.0153972046160553	0.149228642202466	0	0	0	0	0.0101525163866463	0	0.00082076517401787	0.075495728483633	0	0.00364124414639374	0	0	0.0286135083477328	0.0525242873893418	0.0133836860873339	0.0012399606022856	0.0151361473043614	0.00165262343493492	0	0.00240683008755773	0	0.0244637077952724	0.125661132572126	0	0	0.0786096812327526	0	0.12259007309235	0	0.00401002765753077	0	0	0.150555498652128	0
230629-MICU-220-01	0	0	0	0	0	0	0	0.00544736086926355	0.0176483214678674	0.0161240791713019	0.00800093573782739	0.233869999100736	0	0	0	0.00862182629444257	0.139670085337864	0.0984452162604571	0	0.00108173724423114	0.00535271803121097	0	0.00624275898441422	0.00242738441782706	0	0	0.00534621985185409	0	0	0.223292220819873	0	0.0105467547149008	0	0	0	0.00246322921363435	0.000921798184576383	0
230629-MICU-256-01	0.00162857325934698	0.000716546239328004	0	0.0270080613726468	0.000395770596545215	0	0	0.00606874242820663	0.00195168843274974	0.00270189791822067	0.00655809424955071	0.681760798331031	0.000175854718267874	0.00100183900104122	0.000112947339375301	0.000466996306531021	0.0113230682528164	0	0.00528993867960271	0.000837162040179879	0.0356297516029359	0.00619195770752514	0	0.00361483475570296	0.000891231192285892	0.00194194038849986	0	0.000144920924514915	0.00249705901504981	0	0.00189553969787042	0.00148716163076202	0	0.000516906293090417	0	0.107694703211695	0	0
230629-MICU-262-01	0	0	0	0	0	0	0.00186908192671881	0	0	0	0.00351475229861397	0	0	0	0	0	0	0	0	0	0	0	0	0.432530259365994	0	0	0	0	0	0.0461040208590641	0	0	0	0	0	0	0	0
230629-MICU-327-01	0	0.0195996583669324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.402374888430642	0	0	0	0	0.246564433227663	0	0	0	0	0	0	0	0.00370871933766274	0	0	0.00226601212643501	0	0.014180850081561	0	0
230629-MICU-371-01	0	0	0	0.0130719974259011	0	0	0	0.000765390487997828	0.000496757934414183	0.00153376450713328	0.000391990091004585	0.00881610500927993	0	0	0	0	0.00499810316270366	0	0	0.000714555707460641	0.00236192390021879	0	0	0.0047274050875632	0	0	0	0	0	0.12970362290186	0	0	0	0	0	0	0	0
230629-MICU-409-01	0	0	0	0.496023850397615	0	0	0	0.0423553957644604	0	0	0	0	0	0	0	0	0.0886734911326509	0	0	0	0	0.261357373864263	0	0	0	0.111589888841011	0	0	0	0	0	0	0	0	0	0	0	0
230629-UC-034-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999054154505203	0	0	0	0	0	0	0	0	0	0	0	0.000945845494797214	0	0	0	0	0	0	0	0
230629-UC-058-02	0	0.273982283644718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00768339913117824	0.30331611656182	0	0	0	0	0	0.222314585197733	0	0	0	0	0	0	0	0	0	0	0.067213076834997	0	0.051328784113581	0
EP-SM-80S-S11-Index-C2	0	0	0	0.0485028409565274	0	0	0	0	0	0	0	0	0	0	0	0	0.219259077852613	0	0	0	0	0	0	0	0	0.0834514656903818	0.648786615500478	0	0	0	0	0	0	0	0	0	0	0
EP-SM-80S-S31-Index-G4	0.00019509156207265	0.000833338129383174	0	0.0551577052769038	0	0	0.000306438221220677	0.0014583123628501	0.00142472043825481	0.464791258488568	0.00119650676871408	0	0.260808289829246	0.0016974492805984	0	0.00157024629340714	0.0346692152679761	0	0.00151363332957871	0.0171086255958015	0	0.0184034415983836	0.00099671703536936	0.00610703538228021	0.00179716796584805	0.01200347523729	0	0.0232387994715967	0.0078517012841629	0.058981781783804	0	0.0143089853347758	0.000292813524531677	0	0.000101597953758484	0	0	0.000345198134215243
EP-SM-80S-S55-Index-G7	0	0	0	0	0	0	0	0	0	0.605014592637689	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014625517597141	0	0	0	0	0.0156231846340455	0.296588273839676	0	0.0184106572728498	0	0.000810379362106545	0	0	0	0
EP-SM-80S-S59-Index-C8	0	0.00020360903893045	0	0.00733616264619864	0	0	0	0	0.039211125975957	0.0312614933126694	0.0374237853626667	0.034747584521273	0.0229376259672354	0.00372617227164152	0	0	0.287899269555216	0.000166819866787253	0	0.00762318161852271	0	0	0	0.00086105691697223	0	0.0459866766110195	0.458072131092083	0	0	0	0	0	0.0223530164213967	0	0.000190288821430327	0	0	0
